hotel_id,current_star_rating,accommodation_type_name,chain,booking_date,checkin_date,checkout_date,booking_route_type,platform_group_name,is_cancelled,city_name,payment_type,payment_model,ADR
10190,3.0,Resort,Independent,2024-04-23,2024-04-30,2024-05-05,Direct,Mobile App,not_cancelled,Chicago,Bank Transfer,Pay Later,141.68
10312,4.0,Resort,Chain,2024-01-28,2024-02-01,2024-02-07,Direct,Partner Portal,not_cancelled,Seattle,Credit Card,Pay Now,155.72
10245,2.5,Serviced Apartment,Chain,2024-03-30,2024-04-04,2024-04-06,Direct,Mobile App,not_cancelled,Chicago,Debit Card,Pay Later,123.27
10258,2.5,Resort,Chain,2024-12-29,2025-05-21,2025-05-22,Direct,Mobile App,not_cancelled,San Francisco,Bank Transfer,Pay Later,120.71
10101,2.0,Hotel,Chain,2024-10-28,2024-11-22,2024-11-26,Affiliate,Website,not_cancelled,Chicago,Wallet,Pay at Property,79.89
10085,3.0,Serviced Apartment,Chain,2024-03-10,2024-09-06,2024-09-10,Corporate,Call Center,not_cancelled,Denver,Credit Card,Pay at Property,111.67
10273,4.0,Hotel,Chain,2024-09-02,2024-09-16,2024-09-20,Direct,Website,not_cancelled,Seattle,Wallet,Pay Later,138.92
10258,3.0,Resort,Independent,2024-03-04,2024-04-11,2024-04-17,Affiliate,Mobile App,not_cancelled,Seattle,Wallet,Pay Now,116.59
10040,3.0,Hotel,Chain,2024-07-07,2024-07-18,2024-07-22,Direct,Website,not_cancelled,Boston,Debit Card,Pay Later,148.39
10044,3.5,Serviced Apartment,Chain,2024-09-08,2024-10-18,2024-10-23,Direct,Call Center,not_cancelled,Seattle,Bank Transfer,Pay at Property,149.45
10087,4.0,Hotel,Independent,2024-09-07,2024-09-13,2024-09-15,Affiliate,Website,not_cancelled,Austin,Wallet,Pay Now,125.14
10169,4.0,Apartment,Chain,2024-07-17,2024-11-08,2024-11-15,Meta Search,Mobile App,cancelled,Chicago,Debit Card,Pay Now,155.73
10325,4.0,Hotel,Chain,2024-04-27,2024-05-11,2024-05-13,Direct,Mobile App,not_cancelled,San Francisco,Bank Transfer,Pay Later,226.42
10344,4.5,Resort,Chain,2024-06-25,2024-11-29,2024-12-02,Corporate,Mobile App,not_cancelled,Denver,Bank Transfer,Pay Now,150.48
10008,3.0,Resort,Chain,2024-02-03,2024-02-25,2024-03-01,Affiliate,Partner Portal,cancelled,Chicago,Credit Card,Pay Now,125.87
10297,3.0,Serviced Apartment,Independent,2024-10-02,2024-11-17,2024-11-24,Affiliate,Mobile App,not_cancelled,Seattle,Debit Card,Pay at Property,104.1
10019,4.0,Hotel,Independent,2024-09-02,2024-09-05,2024-09-12,Affiliate,Website,not_cancelled,Chicago,Bank Transfer,Pay at Property,173.07
10122,3.5,Boutique Hotel,Independent,2024-04-25,2024-05-26,2024-05-28,Direct,Website,not_cancelled,Boston,Debit Card,Pay Now,170.11
10026,3.0,Boutique Hotel,Chain,2024-03-21,2024-06-29,2024-07-04,Affiliate,Call Center,cancelled,New York,Debit Card,Pay Later,178.22
10268,2.5,Serviced Apartment,Chain,2024-03-30,2024-06-14,2024-06-15,Direct,Website,cancelled,Seattle,Bank Transfer,Pay Now,143.94
10043,3.5,Resort,Chain,2024-10-12,2025-01-08,2025-01-14,Meta Search,Website,not_cancelled,New York,Bank Transfer,Pay Now,177.16
10302,3.5,Boutique Hotel,Independent,2024-06-12,2024-07-18,2024-07-24,Direct,Website,not_cancelled,New York,Bank Transfer,Pay at Property,180.97
10051,4.0,Hotel,Chain,2024-04-09,2024-04-22,2024-04-26,Meta Search,Mobile App,not_cancelled,Boston,Credit Card,Pay Later,143.62
10225,3.0,Hotel,Chain,2024-05-22,2024-08-30,2024-09-05,Direct,Partner Portal,not_cancelled,Denver,Credit Card,Pay Later,92.9
10047,3.0,Apartment,Independent,2024-02-07,2024-02-07,2024-02-13,Direct,Mobile App,not_cancelled,Miami,Credit Card,Pay at Property,121.23
10268,5.0,Boutique Hotel,Chain,2024-10-29,2024-11-08,2024-11-13,Affiliate,Mobile App,not_cancelled,Denver,Debit Card,Pay Now,186.39
10271,3.0,Apartment,Chain,2024-10-17,2024-11-15,2024-11-19,Affiliate,Mobile App,cancelled,Miami,Credit Card,Pay Now,121.46
10220,4.0,Apartment,Chain,2024-02-07,2024-02-22,2024-02-25,Affiliate,Mobile App,not_cancelled,Denver,Credit Card,Pay Later,115.88
10324,2.0,Boutique Hotel,Chain,2024-02-14,2024-02-18,2024-02-24,Affiliate,Partner Portal,not_cancelled,Denver,Debit Card,Pay Now,64.17
10237,1.0,Resort,Chain,2024-10-19,2024-11-04,2024-11-06,Affiliate,Website,not_cancelled,Miami,Wallet,Pay at Property,108.39
10345,4.0,Boutique Hotel,Chain,2024-03-11,2024-04-03,2024-04-07,Meta Search,Mobile App,not_cancelled,New York,Credit Card,Pay Later,198.84
10028,2.5,Resort,Independent,2024-09-01,2024-09-15,2024-09-20,Direct,Call Center,cancelled,Miami,Wallet,Pay Later,121.99
10002,4.0,Boutique Hotel,Chain,2024-07-09,2024-08-01,2024-08-08,Affiliate,Partner Portal,cancelled,Boston,Wallet,Pay Now,152.86
10176,4.0,Serviced Apartment,Chain,2024-02-02,2024-03-07,2024-03-09,Direct,Partner Portal,not_cancelled,Denver,Credit Card,Pay Later,143.99
10144,4.5,Hotel,Chain,2024-03-31,2024-04-24,2024-04-29,Direct,Website,not_cancelled,Denver,Bank Transfer,Pay at Property,176.32
10192,2.0,Hotel,Chain,2024-08-02,2024-08-04,2024-08-09,Direct,Website,not_cancelled,Seattle,Credit Card,Pay Now,73.65
10056,1.5,Hotel,Chain,2024-02-29,2024-03-29,2024-03-30,Meta Search,Call Center,not_cancelled,San Francisco,Bank Transfer,Pay Later,125.01
10023,5.0,Hotel,Chain,2024-08-13,2024-08-14,2024-08-19,Direct,Mobile App,cancelled,New York,Bank Transfer,Pay Now,201.79
10151,4.5,Apartment,Independent,2024-11-30,2024-12-03,2024-12-08,Affiliate,Mobile App,not_cancelled,San Francisco,Debit Card,Pay Now,197.5
10242,4.5,Hotel,Chain,2024-06-25,2024-06-29,2024-07-02,Direct,Mobile App,cancelled,Denver,Credit Card,Pay Later,174.07
10079,3.5,Resort,Independent,2024-04-19,2024-07-09,2024-07-15,Direct,Call Center,not_cancelled,Seattle,Bank Transfer,Pay Now,155.78
10124,2.5,Resort,Independent,2024-07-03,2024-07-23,2024-07-28,Meta Search,Mobile App,not_cancelled,Austin,Debit Card,Pay Now,106.62
10129,3.5,Resort,Independent,2024-01-20,2024-03-07,2024-03-11,Direct,Mobile App,cancelled,Miami,Debit Card,Pay Later,110.39
10071,5.0,Boutique Hotel,Chain,2024-11-18,2025-03-19,2025-03-22,Direct,Call Center,not_cancelled,Boston,Wallet,Pay Now,187.68
10106,1.5,Boutique Hotel,Chain,2024-07-03,2024-07-23,2024-07-26,Direct,Mobile App,not_cancelled,Chicago,Credit Card,Pay Later,76.29
10342,2.0,Boutique Hotel,Chain,2024-09-09,2024-10-13,2024-10-16,Meta Search,Mobile App,not_cancelled,Chicago,Debit Card,Pay Now,116.54
10228,3.5,Serviced Apartment,Chain,2024-07-17,2024-07-20,2024-07-26,Direct,Call Center,cancelled,New York,Debit Card,Pay at Property,172.07
10043,4.5,Apartment,Independent,2024-06-10,2024-08-08,2024-08-11,Affiliate,Mobile App,not_cancelled,Seattle,Credit Card,Pay Later,181.25
10026,4.5,Hotel,Chain,2024-07-01,2024-09-10,2024-09-11,Meta Search,Website,cancelled,Seattle,Wallet,Pay at Property,187.36
10325,3.0,Boutique Hotel,Chain,2024-12-01,2025-01-10,2025-01-15,Corporate,Partner Portal,cancelled,Austin,Bank Transfer,Pay at Property,92.5
10303,3.0,Resort,Independent,2024-04-07,2024-06-11,2024-06-15,Direct,Website,not_cancelled,Boston,Debit Card,Pay at Property,157.14
10105,4.0,Boutique Hotel,Chain,2024-04-20,2024-08-20,2024-08-27,Direct,Website,not_cancelled,New York,Wallet,Pay at Property,202.27
10315,1.5,Hotel,Independent,2024-11-09,2024-12-20,2024-12-27,Direct,Website,not_cancelled,San Francisco,Wallet,Pay Now,117.83
10186,3.0,Serviced Apartment,Chain,2024-07-10,2024-08-19,2024-08-22,Meta Search,Call Center,cancelled,Seattle,Credit Card,Pay Now,132.64
10225,4.0,Serviced Apartment,Chain,2024-07-22,2024-08-20,2024-08-27,Affiliate,Call Center,not_cancelled,Miami,Debit Card,Pay Later,194.57
10158,4.5,Boutique Hotel,Independent,2024-04-21,2024-05-28,2024-06-02,Direct,Mobile App,not_cancelled,Denver,Wallet,Pay Later,155.79
10038,4.0,Serviced Apartment,Chain,2024-03-21,2024-04-04,2024-04-05,Direct,Website,cancelled,Austin,Bank Transfer,Pay Later,118.99
10096,2.0,Boutique Hotel,Independent,2024-10-02,2024-10-12,2024-10-17,Direct,Website,cancelled,San Francisco,Debit Card,Pay at Property,96.47
10183,1.5,Apartment,Chain,2024-01-17,2024-02-15,2024-02-21,Meta Search,Partner Portal,not_cancelled,Austin,Bank Transfer,Pay Now,53.43
10004,2.0,Resort,Independent,2024-07-20,2024-08-09,2024-08-16,Corporate,Website,cancelled,Boston,Wallet,Pay Now,122.53
10304,4.0,Serviced Apartment,Chain,2024-10-05,2024-10-25,2024-11-01,Affiliate,Website,not_cancelled,Denver,Bank Transfer,Pay at Property,139.83
10190,4.5,Resort,Chain,2024-04-01,2024-05-26,2024-06-01,Direct,Website,cancelled,Chicago,Credit Card,Pay at Property,186.55
10282,3.5,Hotel,Chain,2024-01-01,2024-03-24,2024-03-25,Direct,Mobile App,cancelled,Boston,Bank Transfer,Pay Later,150.82
10268,2.5,Boutique Hotel,Independent,2024-06-29,2024-09-20,2024-09-25,Meta Search,Website,not_cancelled,Seattle,Credit Card,Pay Later,120.88
10161,3.5,Boutique Hotel,Independent,2024-04-18,2024-05-14,2024-05-17,Meta Search,Mobile App,not_cancelled,San Francisco,Bank Transfer,Pay Later,194.51
10122,1.5,Serviced Apartment,Chain,2024-01-26,2024-03-14,2024-03-21,Affiliate,Mobile App,not_cancelled,Seattle,Debit Card,Pay Now,95.76
10160,3.5,Hotel,Independent,2024-10-24,2024-11-15,2024-11-17,Corporate,Mobile App,not_cancelled,New York,Debit Card,Pay Later,171.7
10118,2.5,Apartment,Independent,2024-04-19,2024-05-22,2024-05-27,Direct,Mobile App,cancelled,Seattle,Debit Card,Pay Later,157.31
10185,3.0,Boutique Hotel,Independent,2024-04-18,2024-06-02,2024-06-08,Affiliate,Website,not_cancelled,Chicago,Debit Card,Pay Now,132.21
10077,2.0,Apartment,Independent,2024-11-20,2024-11-28,2024-11-29,Meta Search,Mobile App,cancelled,Chicago,Debit Card,Pay Later,96.25
10048,4.5,Serviced Apartment,Chain,2024-05-04,2024-05-20,2024-05-22,Direct,Mobile App,cancelled,Denver,Credit Card,Pay at Property,149.44
10226,4.5,Serviced Apartment,Chain,2024-06-25,2024-08-07,2024-08-12,Meta Search,Website,not_cancelled,Miami,Bank Transfer,Pay Now,185.49
10038,4.0,Serviced Apartment,Chain,2024-11-29,2024-12-05,2024-12-10,Meta Search,Mobile App,cancelled,New York,Credit Card,Pay Now,183.58
10278,5.0,Resort,Chain,2024-01-15,2024-01-25,2024-02-01,Direct,Mobile App,not_cancelled,Seattle,Bank Transfer,Pay at Property,151.95
10189,2.5,Serviced Apartment,Independent,2024-03-01,2024-03-20,2024-03-21,Meta Search,Website,not_cancelled,Miami,Bank Transfer,Pay Later,114.52
10202,3.0,Resort,Chain,2024-07-20,2024-10-21,2024-10-22,Direct,Call Center,not_cancelled,Denver,Wallet,Pay at Property,127.93
10116,1.5,Boutique Hotel,Chain,2024-08-08,2024-08-25,2024-08-27,Direct,Partner Portal,not_cancelled,Boston,Credit Card,Pay Later,84.87
10061,2.0,Hotel,Chain,2024-03-27,2024-04-13,2024-04-17,Direct,Mobile App,not_cancelled,Boston,Debit Card,Pay Later,102.65
10348,4.5,Boutique Hotel,Independent,2024-06-24,2024-09-30,2024-10-05,Direct,Website,not_cancelled,Boston,Credit Card,Pay Later,187.09
10160,2.0,Hotel,Independent,2024-11-14,2025-02-15,2025-02-17,Meta Search,Call Center,not_cancelled,Denver,Bank Transfer,Pay Later,96.49
10121,4.5,Apartment,Chain,2024-05-24,2024-09-03,2024-09-05,Meta Search,Website,not_cancelled,Boston,Debit Card,Pay Later,179.59
10137,4.5,Resort,Independent,2024-12-08,2025-01-03,2025-01-07,Direct,Partner Portal,cancelled,Chicago,Bank Transfer,Pay Now,161.55
10224,4.0,Resort,Chain,2024-05-17,2024-06-30,2024-07-06,Direct,Mobile App,not_cancelled,Boston,Wallet,Pay Later,187.19
10091,3.0,Resort,Chain,2024-02-02,2024-02-21,2024-02-24,Meta Search,Mobile App,cancelled,Miami,Credit Card,Pay Later,190.83
10166,4.5,Resort,Chain,2024-06-05,2024-06-29,2024-07-06,Corporate,Mobile App,not_cancelled,Chicago,Bank Transfer,Pay at Property,177.99
10189,3.0,Boutique Hotel,Independent,2024-08-20,2024-10-30,2024-11-02,Meta Search,Partner Portal,cancelled,Boston,Wallet,Pay Now,116.94
10213,5.0,Hotel,Chain,2024-05-15,2024-06-20,2024-06-25,Direct,Mobile App,not_cancelled,Seattle,Wallet,Pay at Property,184.79
10349,3.0,Hotel,Chain,2024-12-02,2025-01-22,2025-01-24,Direct,Website,cancelled,Boston,Credit Card,Pay Later,130.96
10144,2.5,Resort,Chain,2024-03-02,2024-03-04,2024-03-10,Corporate,Call Center,not_cancelled,Denver,Wallet,Pay at Property,133.51
10348,3.5,Serviced Apartment,Chain,2024-08-23,2024-09-02,2024-09-09,Meta Search,Mobile App,not_cancelled,Boston,Bank Transfer,Pay Now,179.72
10114,4.5,Serviced Apartment,Chain,2024-01-13,2024-02-23,2024-02-27,Affiliate,Mobile App,not_cancelled,Austin,Debit Card,Pay Now,178.19
10024,3.5,Resort,Independent,2024-02-27,2024-03-09,2024-03-10,Direct,Mobile App,not_cancelled,Miami,Bank Transfer,Pay Now,138.86
10034,3.5,Resort,Chain,2024-01-24,2024-01-25,2024-01-27,Direct,Website,not_cancelled,New York,Bank Transfer,Pay at Property,167.21
10204,5.0,Boutique Hotel,Independent,2024-12-20,2025-02-12,2025-02-19,Direct,Website,not_cancelled,Austin,Credit Card,Pay Now,140.92
10014,2.5,Boutique Hotel,Independent,2024-11-14,2024-11-28,2024-12-04,Direct,Call Center,cancelled,Denver,Bank Transfer,Pay at Property,100.35
10078,3.0,Serviced Apartment,Chain,2024-12-03,2025-01-12,2025-01-14,Corporate,Mobile App,cancelled,Austin,Debit Card,Pay Later,104.86
10180,4.0,Hotel,Chain,2024-04-23,2024-06-15,2024-06-17,Direct,Website,cancelled,Seattle,Credit Card,Pay Later,147.19
10082,3.0,Apartment,Chain,2024-09-11,2024-11-04,2024-11-05,Affiliate,Mobile App,not_cancelled,Chicago,Credit Card,Pay Later,135.86
10046,4.0,Serviced Apartment,Independent,2024-10-10,2024-10-18,2024-10-23,Direct,Mobile App,not_cancelled,Chicago,Bank Transfer,Pay Now,153.98
10111,2.5,Apartment,Chain,2024-08-14,2024-10-02,2024-10-04,Direct,Mobile App,cancelled,Boston,Debit Card,Pay Now,117.0
10341,5.0,Apartment,Chain,2024-06-26,2024-07-24,2024-07-30,Direct,Mobile App,not_cancelled,Chicago,Wallet,Pay Later,164.92
10200,5.0,Apartment,Independent,2024-06-21,2024-06-29,2024-07-05,Meta Search,Website,cancelled,Miami,Bank Transfer,Pay Now,199.58
10162,3.0,Apartment,Independent,2024-12-16,2025-02-09,2025-02-12,Affiliate,Website,cancelled,Austin,Wallet,Pay Later,117.7
10030,4.0,Boutique Hotel,Independent,2024-04-22,2024-06-13,2024-06-15,Direct,Mobile App,not_cancelled,New York,Bank Transfer,Pay Now,217.8
10038,3.0,Apartment,Independent,2024-06-09,2024-07-24,2024-07-31,Affiliate,Mobile App,not_cancelled,Austin,Credit Card,Pay Later,107.09
10292,2.0,Hotel,Chain,2024-12-10,2024-12-24,2024-12-28,Direct,Website,not_cancelled,San Francisco,Bank Transfer,Pay at Property,131.99
10082,4.5,Hotel,Chain,2024-01-31,2024-02-22,2024-02-23,Affiliate,Mobile App,not_cancelled,Austin,Bank Transfer,Pay Later,165.43
10318,2.0,Serviced Apartment,Chain,2024-04-13,2024-05-12,2024-05-19,Direct,Website,not_cancelled,New York,Bank Transfer,Pay Later,126.69
10095,2.0,Apartment,Chain,2024-08-06,2024-08-29,2024-09-02,Direct,Website,not_cancelled,Miami,Bank Transfer,Pay at Property,129.15
10122,3.5,Apartment,Independent,2024-11-14,2024-12-06,2024-12-11,Affiliate,Mobile App,not_cancelled,Chicago,Wallet,Pay Now,97.14
10094,3.0,Apartment,Chain,2024-04-06,2024-04-07,2024-04-12,Meta Search,Website,not_cancelled,Austin,Credit Card,Pay Now,121.61
10289,4.0,Serviced Apartment,Independent,2024-09-05,2024-11-01,2024-11-04,Meta Search,Website,not_cancelled,Seattle,Wallet,Pay Now,129.02
10153,5.0,Boutique Hotel,Chain,2024-08-25,2024-09-11,2024-09-14,Direct,Website,not_cancelled,Denver,Bank Transfer,Pay Now,161.82
10170,3.0,Hotel,Chain,2024-06-26,2024-07-15,2024-07-16,Meta Search,Partner Portal,cancelled,Boston,Debit Card,Pay Now,120.1
10041,3.5,Hotel,Independent,2024-07-16,2024-11-22,2024-11-27,Direct,Website,not_cancelled,San Francisco,Wallet,Pay Now,181.42
10189,1.5,Resort,Chain,2024-07-08,2024-08-08,2024-08-14,Direct,Mobile App,cancelled,Seattle,Debit Card,Pay Later,102.53
10172,5.0,Boutique Hotel,Chain,2024-06-09,2024-07-12,2024-07-17,Direct,Mobile App,not_cancelled,Denver,Wallet,Pay Now,138.4
10038,4.0,Resort,Independent,2024-05-29,2024-07-15,2024-07-18,Corporate,Mobile App,not_cancelled,Miami,Bank Transfer,Pay Now,170.09
10136,4.5,Hotel,Chain,2024-05-21,2024-06-20,2024-06-23,Meta Search,Mobile App,not_cancelled,Austin,Debit Card,Pay Now,181.57
10343,2.0,Boutique Hotel,Independent,2024-09-01,2024-10-15,2024-10-17,Affiliate,Website,not_cancelled,Seattle,Wallet,Pay Later,72.93
10023,4.5,Serviced Apartment,Chain,2024-10-19,2024-11-08,2024-11-09,Direct,Website,not_cancelled,New York,Wallet,Pay Now,230.44
10126,3.0,Hotel,Chain,2024-10-26,2024-10-30,2024-11-06,Direct,Website,cancelled,Austin,Wallet,Pay Later,129.52
10055,4.0,Apartment,Independent,2024-04-24,2024-05-23,2024-05-30,Direct,Partner Portal,cancelled,Miami,Debit Card,Pay Later,207.94
10347,4.0,Serviced Apartment,Independent,2024-07-19,2024-07-26,2024-07-31,Direct,Website,not_cancelled,Denver,Bank Transfer,Pay Later,113.45
10044,3.0,Hotel,Chain,2024-07-03,2024-07-31,2024-08-02,Corporate,Call Center,cancelled,New York,Wallet,Pay Later,152.96
10128,4.5,Apartment,Chain,2024-03-21,2024-06-23,2024-06-29,Direct,Partner Portal,cancelled,Chicago,Wallet,Pay Now,192.17
10337,3.0,Serviced Apartment,Independent,2024-12-05,2024-12-25,2024-12-30,Direct,Website,not_cancelled,Seattle,Credit Card,Pay Now,124.55
10196,3.0,Boutique Hotel,Independent,2024-12-28,2025-03-17,2025-03-22,Corporate,Mobile App,not_cancelled,Chicago,Debit Card,Pay at Property,105.36
10117,3.0,Boutique Hotel,Independent,2024-08-26,2024-09-05,2024-09-06,Direct,Mobile App,not_cancelled,New York,Wallet,Pay at Property,164.68
10082,3.0,Apartment,Chain,2024-07-19,2024-08-02,2024-08-06,Affiliate,Website,not_cancelled,Chicago,Debit Card,Pay at Property,127.06
10240,3.5,Serviced Apartment,Chain,2024-02-25,2024-03-04,2024-03-05,Direct,Website,not_cancelled,Austin,Credit Card,Pay Now,131.43
10178,3.0,Resort,Chain,2024-08-06,2024-08-11,2024-08-15,Meta Search,Partner Portal,not_cancelled,Miami,Credit Card,Pay Later,159.68
10088,5.0,Apartment,Chain,2024-03-29,2024-06-21,2024-06-27,Direct,Website,not_cancelled,Seattle,Wallet,Pay Later,186.07
10009,5.0,Hotel,Chain,2024-10-24,2024-12-21,2024-12-28,Direct,Website,not_cancelled,Seattle,Debit Card,Pay Later,149.13
10280,3.0,Serviced Apartment,Independent,2024-08-12,2024-10-09,2024-10-15,Direct,Mobile App,not_cancelled,Seattle,Credit Card,Pay Now,138.94
10094,3.0,Resort,Chain,2024-02-24,2024-03-29,2024-04-05,Direct,Mobile App,not_cancelled,Denver,Wallet,Pay Later,87.8
10307,4.0,Hotel,Independent,2024-11-18,2024-11-23,2024-11-28,Direct,Mobile App,not_cancelled,Austin,Wallet,Pay at Property,151.31
10097,4.5,Serviced Apartment,Chain,2024-03-16,2024-06-26,2024-06-30,Meta Search,Mobile App,cancelled,Miami,Credit Card,Pay Later,198.98
10213,2.0,Boutique Hotel,Chain,2024-08-22,2024-12-18,2024-12-19,Corporate,Website,cancelled,Seattle,Credit Card,Pay Now,82.31
10054,4.0,Boutique Hotel,Independent,2024-11-18,2025-02-20,2025-02-25,Affiliate,Partner Portal,cancelled,Denver,Wallet,Pay at Property,158.09
10131,4.0,Apartment,Chain,2024-09-09,2024-09-12,2024-09-14,Meta Search,Website,cancelled,San Francisco,Bank Transfer,Pay Now,173.15
10134,2.5,Boutique Hotel,Independent,2024-07-11,2024-07-17,2024-07-23,Direct,Website,not_cancelled,Seattle,Bank Transfer,Pay Later,112.87
10010,3.5,Resort,Chain,2024-04-10,2024-04-17,2024-04-20,Direct,Partner Portal,cancelled,Austin,Bank Transfer,Pay Later,92.25
10179,1.0,Hotel,Independent,2024-07-10,2024-08-12,2024-08-16,Meta Search,Website,not_cancelled,San Francisco,Wallet,Pay Later,100.53
10163,4.0,Serviced Apartment,Chain,2024-04-03,2024-04-20,2024-04-26,Direct,Partner Portal,not_cancelled,Austin,Debit Card,Pay Later,161.46
10205,2.5,Resort,Chain,2024-07-02,2024-07-31,2024-08-01,Meta Search,Call Center,not_cancelled,Denver,Debit Card,Pay Later,129.71
10211,2.5,Apartment,Chain,2024-10-30,2024-11-10,2024-11-11,Meta Search,Website,not_cancelled,Seattle,Wallet,Pay Later,139.31
10210,3.0,Apartment,Independent,2024-08-25,2024-10-02,2024-10-09,Direct,Mobile App,cancelled,San Francisco,Wallet,Pay Later,125.14
10055,3.0,Apartment,Independent,2024-09-20,2024-09-20,2024-09-26,Direct,Website,not_cancelled,Seattle,Credit Card,Pay Later,135.99
10078,4.0,Hotel,Independent,2024-03-21,2024-03-23,2024-03-29,Meta Search,Website,cancelled,Chicago,Debit Card,Pay Later,168.68
10206,4.5,Resort,Independent,2024-12-30,2025-01-15,2025-01-17,Meta Search,Mobile App,not_cancelled,New York,Credit Card,Pay Now,193.57
10001,3.0,Hotel,Independent,2024-06-05,2024-07-23,2024-07-30,Affiliate,Mobile App,not_cancelled,New York,Debit Card,Pay Now,155.27
10160,3.0,Hotel,Independent,2024-06-16,2024-08-07,2024-08-11,Direct,Mobile App,not_cancelled,Denver,Debit Card,Pay Later,103.67
10094,4.0,Hotel,Chain,2024-08-11,2024-10-07,2024-10-09,Affiliate,Website,cancelled,Austin,Credit Card,Pay Now,177.33
10058,4.0,Hotel,Chain,2024-02-27,2024-03-09,2024-03-13,Affiliate,Website,not_cancelled,Chicago,Bank Transfer,Pay Later,181.93
10083,5.0,Boutique Hotel,Independent,2024-05-22,2024-06-20,2024-06-25,Affiliate,Partner Portal,cancelled,Seattle,Credit Card,Pay Later,170.38
10083,1.0,Boutique Hotel,Chain,2024-12-18,2025-02-03,2025-02-09,Direct,Website,cancelled,Chicago,Bank Transfer,Pay at Property,115.71
